transaction_id,sender,receiver,amount,timestamp,account_age_days,transaction_type,fraud_flag,high_amount_flag,new_account_flag,amount_account_age_ratio,transaction_type_encoded
622,10030,20052,23991.28,2026-02-06 15:11:23.295295,625,NEFT,0,0,0,38.32472843450479,1
623,10021,20074,27196.73,2026-02-12 02:54:23.295295,318,IMPS,0,0,0,85.25620689655172,0
624,10073,20095,5660.08,2026-01-07 15:12:23.295295,499,UPI,0,0,0,11.32016,3
625,10078,20077,9626.1,2026-02-26 16:03:23.295295,983,IMPS,0,0,0,9.782621951219513,0
626,10012,20010,46491.66,2026-02-04 04:27:23.295295,90,NEFT,0,1,0,510.8973626373627,1
627,10000,20002,8524.13,2026-01-27 09:55:23.295295,337,IMPS,0,0,0,25.219319526627217,0
628,10100,20062,2309.14,2026-01-09 03:05:23.295295,84,UPI,0,0,0,27.16635294117647,3
629,10084,20018,14321.12,2026-02-21 10:17:23.295295,279,IMPS,0,0,0,51.146857142857144,0
630,10049,20072,42585.25,2026-02-02 23:20:23.295295,835,NEFT,0,1,0,50.9392942583732,1
631,10061,20018,4830.98,2026-01-06 12:51:23.295295,81,IMPS,0,0,0,58.91439024390243,0
632,10011,20065,37799.64,2025-12-31 14:16:23.295295,797,IMPS,0,1,0,47.36796992481203,0
633,10045,20055,13409.22,2026-02-17 04:05:23.295295,737,UPI,0,0,0,18.169674796747966,3
634,10075,20026,41984.75,2026-01-22 14:13:23.295295,255,NEFT,0,1,0,164.0029296875,1
635,10016,20081,739.03,2026-01-27 21:58:23.295295,880,NEFT,0,0,0,0.8388535754824064,1
636,10047,20035,39804.17,2026-02-09 05:25:23.295295,673,UPI,0,1,0,59.05663204747774,3
637,10060,20045,18918.21,2026-01-22 05:16:23.295295,155,NEFT,0,0,0,121.27057692307692,1
638,10095,20029,2153.21,2026-02-24 14:10:23.295295,924,UPI,0,0,0,2.327794594594595,3
639,10075,20004,46701.8,2026-02-18 14:45:23.295295,729,IMPS,0,1,0,63.97506849315069,0
640,10016,20025,43255.03,2026-02-18 21:46:23.295295,915,IMPS,0,1,0,47.22164847161572,0
641,10037,20014,10637.85,2026-01-20 15:26:23.295295,565,UPI,0,0,0,18.794787985865725,3
642,10083,20062,22482.85,2026-01-31 13:55:23.295295,904,IMPS,0,0,0,24.842928176795578,0
643,10089,20058,35419.52,2025-12-29 08:43:23.295295,635,IMPS,0,1,0,55.69106918238993,0
644,10058,20092,6196.37,2026-02-28 22:11:23.295295,478,IMPS,0,0,0,12.936054279749477,0
645,10020,20039,8912.93,2026-01-25 12:02:23.295295,65,UPI,1,0,0,135.04439393939396,3
646,10059,20090,12425.87,2026-02-05 04:17:23.295295,992,UPI,0,0,0,12.513464249748239,3
647,10093,20063,42386.28,2026-03-02 01:33:23.295295,768,UPI,0,1,0,55.11869960988297,3
648,10077,20053,18445.3,2026-02-12 21:12:23.295295,924,RTGS,0,0,0,19.940864864864864,2
649,10093,20001,13846.61,2026-01-17 06:54:23.295295,253,RTGS,0,0,0,54.514212598425196,2
650,10036,20092,5989.38,2026-01-20 21:29:23.295295,3,NEFT,0,0,1,1497.345,1
651,10099,20091,39767.97,2026-02-13 05:17:23.295295,254,UPI,0,1,0,155.95282352941177,3
652,10077,20097,20718.68,2026-01-19 15:02:23.295295,135,UPI,0,0,0,152.34323529411765,3
653,10076,20012,8390.09,2026-03-01 09:50:23.295295,427,IMPS,0,0,0,19.60301401869159,0
654,10025,20011,37147.66,2026-01-19 12:16:23.295295,154,IMPS,0,1,0,239.6623225806452,0
655,10024,20075,47670.9,2026-02-01 10:27:23.295295,161,UPI,0,1,0,294.2648148148148,3
656,10066,20069,29310.85,2026-01-19 22:33:23.295295,344,IMPS,0,0,0,84.95898550724637,0
657,10033,20055,29924.29,2026-01-03 02:53:23.295295,565,IMPS,0,0,0,52.8697703180212,0
658,10018,20009,28423.59,2026-03-03 22:55:23.295295,657,NEFT,0,0,0,43.1969452887538,1
659,10032,20034,28799.4,2026-02-09 07:30:23.295295,995,IMPS,0,0,0,28.915060240963857,0
660,10054,20097,29979.79,2026-01-16 21:15:23.295295,808,UPI,0,0,0,37.05783683559951,3
661,10022,20017,47794.26,2025-12-25 21:59:23.295295,693,UPI,0,1,0,68.8678097982709,3
662,10055,20080,40024.25,2026-02-08 04:26:23.295295,657,RTGS,0,1,0,60.827127659574465,2
663,10019,20077,23202.35,2026-02-28 13:18:23.295295,961,RTGS,1,0,0,24.11886694386694,2
664,10054,20043,31601.66,2026-01-24 01:14:23.295295,709,UPI,0,1,0,44.50938028169014,3
665,10020,20034,39133.69,2026-01-19 05:10:23.295295,637,IMPS,0,1,0,61.33807210031348,0
666,10055,20042,29463.49,2026-01-22 01:16:23.295295,133,NEFT,0,0,0,219.87679104477613,1
667,10049,20067,41569.35,2026-01-21 14:41:23.295295,843,UPI,0,1,0,49.25278436018957,3
668,10047,20079,25672.83,2026-03-03 17:29:23.295295,284,IMPS,0,0,0,90.0801052631579,0
669,10033,20081,32310.23,2026-01-16 10:00:23.295295,951,IMPS,0,1,0,33.93931722689076,0
670,10096,20034,9532.3,2026-03-04 05:12:23.295295,110,UPI,0,0,0,85.87657657657657,3
671,10006,20076,8161.08,2026-03-01 08:52:23.295295,55,UPI,0,0,0,145.73357142857142,3
672,10088,20019,39179.43,2026-02-15 16:05:23.295295,25,NEFT,1,1,1,1506.9011538461539,1
673,10082,20012,7029.13,2026-02-05 15:33:23.295295,707,RTGS,0,0,0,9.928149717514124,2
674,10029,20100,43209.55,2026-02-06 12:10:23.295295,263,UPI,0,1,0,163.6725378787879,3
675,10086,20043,42004.11,2026-02-14 10:17:23.295295,383,RTGS,0,1,0,109.385703125,2
676,10049,20020,31802.53,2026-02-19 03:59:23.295295,465,UPI,0,1,0,68.24577253218884,3
677,10068,20025,42561.08,2026-01-04 11:55:23.295295,279,IMPS,0,1,0,152.00385714285716,0
678,10088,20093,2831.02,2026-01-07 08:43:23.295295,917,UPI,0,0,0,3.0838997821350764,3
679,10057,20010,11083.2,2025-12-27 12:31:23.295295,85,RTGS,0,0,0,128.87441860465117,2
680,10090,20087,45599.17,2026-01-17 09:54:23.295295,643,UPI,0,1,0,70.80616459627329,3
681,10055,20019,23562.17,2026-01-03 01:04:23.295295,161,RTGS,0,0,0,145.44549382716048,2
682,10083,20014,41356.01,2026-01-15 04:14:23.295295,72,UPI,0,1,0,566.5206849315068,3
683,10073,20066,37515.78,2026-01-04 10:46:23.295295,888,RTGS,0,1,0,42.199977502812146,2
684,10079,20100,28471.61,2026-01-06 22:15:23.295295,839,IMPS,0,0,0,33.89477380952381,0
685,10038,20065,4622.64,2026-02-25 22:43:23.295295,705,UPI,0,0,0,6.547648725212465,3
686,10085,20003,13811.6,2026-01-19 00:13:23.295295,21,RTGS,0,0,1,627.8000000000001,2
687,10048,20046,17327.94,2026-01-07 19:00:23.295295,52,RTGS,0,0,0,326.94226415094334,2
688,10086,20019,12175.0,2026-02-11 12:38:23.295295,167,RTGS,0,0,0,72.4702380952381,2
689,10098,20007,30934.44,2026-03-03 05:01:23.295295,393,UPI,0,1,0,78.51380710659897,3
690,10075,20010,36946.75,2026-02-16 17:11:23.295295,256,IMPS,0,1,0,143.76167315175098,0
691,10084,20090,47154.77,2026-02-26 12:55:23.295295,588,RTGS,0,1,0,80.0590322580645,2
692,10036,20058,8721.69,2026-02-20 23:30:23.295295,814,UPI,0,0,0,10.701460122699388,3
693,10044,20002,20346.52,2026-01-18 23:19:23.295295,778,RTGS,0,0,0,26.118767650834403,2
694,10054,20078,9082.61,2025-12-30 21:20:23.295295,740,UPI,0,0,0,12.2572334682861,3
695,10070,20008,4957.77,2026-01-06 11:58:23.295295,357,RTGS,0,0,0,13.848519553072627,2
696,10049,20073,23108.73,2026-02-28 13:16:23.295295,98,NEFT,0,0,0,233.42151515151514,1
697,10045,20014,35427.93,2026-01-26 11:09:23.295295,13,RTGS,1,1,1,2530.566428571429,2
698,10000,20028,47741.13,2026-02-19 11:11:23.295295,867,IMPS,0,1,0,55.00130184331797,0
699,10093,20095,15454.28,2026-01-12 19:19:23.295295,390,NEFT,0,0,0,39.52501278772379,1
700,10022,20009,9599.23,2025-12-28 07:03:23.295295,456,IMPS,0,0,0,21.00487964989059,0
701,10037,20100,22450.38,2026-02-24 22:47:23.295295,401,IMPS,0,0,0,55.84671641791045,0
702,10076,20087,40737.26,2026-02-19 14:58:23.295295,358,RTGS,0,1,0,113.47426183844011,2
703,10066,20000,2053.87,2026-01-09 16:15:23.295295,818,RTGS,0,0,0,2.5077777777777777,2
704,10090,20069,1032.88,2026-02-12 20:15:23.295295,148,IMPS,0,0,0,6.9320805369127525,0
705,10076,20073,18690.41,2026-02-07 21:27:23.295295,76,RTGS,0,0,0,242.7325974025974,2
706,10037,20033,38900.12,2026-01-29 21:17:23.295295,578,RTGS,0,1,0,67.18500863557858,2
707,10061,20099,38949.86,2026-03-03 13:00:23.295295,135,RTGS,0,1,0,286.3960294117647,2
708,10094,20075,8534.21,2026-01-12 05:14:23.295295,386,RTGS,0,0,0,22.05222222222222,2
709,10000,20016,26456.58,2026-01-28 08:45:23.295295,450,UPI,0,0,0,58.662039911308206,3
710,10010,20085,44838.68,2026-01-18 09:42:23.295295,567,NEFT,0,1,0,78.94133802816901,1
711,10009,20001,28801.43,2026-02-02 01:27:23.295295,348,NEFT,0,0,0,82.52558739255015,1
712,10037,20055,27723.96,2026-02-09 20:37:23.295295,304,IMPS,0,0,0,90.89822950819672,0
713,10034,20065,48149.52,2026-01-22 00:31:23.295295,862,UPI,0,1,0,55.7931865585168,3
714,10014,20086,13122.23,2026-01-07 13:19:23.295295,404,UPI,0,0,0,32.40056790123457,3
715,10062,20006,30311.33,2026-03-03 12:59:23.295295,365,UPI,0,1,0,82.81784153005465,3
716,10071,20037,21853.72,2026-02-22 22:40:23.295295,589,RTGS,0,0,0,37.04020338983051,2
717,10033,20053,34072.06,2026-01-12 17:11:23.295295,211,NEFT,0,1,0,160.71726415094338,1
718,10034,20039,31960.93,2026-02-03 22:28:23.295295,890,IMPS,0,1,0,35.870852974186306,0
719,10086,20030,38557.17,2026-01-04 23:42:23.295295,562,RTGS,0,1,0,68.48520426287745,2
720,10087,20091,15217.23,2025-12-28 22:59:23.295295,160,IMPS,0,0,0,94.51695652173913,0
721,10021,20037,11073.13,2026-01-26 14:25:23.295295,119,NEFT,0,0,0,92.27608333333333,1
722,10091,20040,21768.82,2026-02-04 19:34:23.295295,571,RTGS,0,0,0,38.05737762237762,2
723,10089,20036,44442.32,2026-01-11 13:45:23.295295,734,UPI,0,1,0,60.46574149659864,3
724,10043,20093,6696.29,2026-02-06 00:13:23.295295,609,IMPS,0,0,0,10.977524590163934,0
725,10012,20035,21497.95,2026-01-20 04:25:23.295295,727,NEFT,0,0,0,29.5301510989011,1
726,10026,20035,40814.25,2026-01-27 02:31:23.295295,508,NEFT,0,1,0,80.18516699410608,1
727,10055,20042,10706.34,2026-01-25 16:51:23.295295,319,IMPS,0,0,0,33.4573125,0
728,10033,20016,20692.07,2026-01-27 16:54:23.295295,911,NEFT,1,0,0,22.688673245614034,1
729,10051,20066,44481.96,2026-02-20 15:17:23.295295,123,NEFT,1,1,0,358.7254838709677,1
730,10081,20039,27997.71,2026-01-21 08:44:23.295295,604,UPI,0,0,0,46.27720661157024,3
731,10022,20068,19236.02,2026-01-23 23:16:23.295295,729,RTGS,0,0,0,26.350712328767123,2
732,10003,20027,36960.03,2026-02-01 20:58:23.295295,924,NEFT,0,1,0,39.95678918918919,1
733,10057,20008,38617.74,2025-12-31 14:23:23.295295,327,RTGS,0,1,0,117.73701219512195,2
734,10082,20083,18680.41,2026-01-29 07:04:23.295295,849,IMPS,0,0,0,21.97695294117647,0
735,10021,20096,513.38,2026-02-18 23:43:23.295295,153,UPI,0,0,0,3.3336363636363635,3
736,10054,20095,4284.1,2026-02-04 16:58:23.295295,725,UPI,0,0,0,5.9009641873278245,3
737,10066,20062,49748.14,2026-02-07 18:59:23.295295,354,IMPS,0,1,0,140.1356056338028,0
738,10068,20063,7983.92,2026-02-24 05:30:23.295295,90,UPI,0,0,0,87.73538461538462,3
739,10066,20012,11997.09,2026-02-20 07:08:23.295295,571,UPI,0,0,0,20.973933566433566,3
740,10004,20021,13273.01,2026-02-07 23:21:23.295295,893,NEFT,0,0,0,14.846767337807606,1
741,10024,20053,23045.22,2026-03-04 10:11:23.295295,730,IMPS,1,0,0,31.525608755129962,0
742,10052,20063,42993.63,2026-01-04 21:24:23.295295,249,UPI,0,1,0,171.97451999999998,3
743,10009,20023,45064.97,2025-12-29 09:03:23.295295,782,RTGS,0,1,0,57.554240102171136,2
744,10042,20097,31101.61,2026-02-02 09:39:23.295295,630,NEFT,0,1,0,49.28939778129953,1
745,10009,20074,43900.54,2026-01-06 04:59:23.295295,203,UPI,0,1,0,215.1987254901961,3
746,10047,20073,12677.24,2025-12-27 13:34:23.295295,445,NEFT,0,0,0,28.424304932735424,1
747,10080,20050,47546.19,2026-01-22 05:14:23.295295,262,RTGS,0,1,0,180.78399239543728,2
748,10089,20034,2017.44,2026-02-09 16:33:23.295295,180,RTGS,0,0,0,11.1460773480663,2
749,10089,20086,7070.8,2026-01-17 06:10:23.295295,26,RTGS,0,0,1,261.8814814814815,2
750,10072,20080,7791.51,2026-03-03 03:38:23.295295,889,IMPS,0,0,0,8.754505617977529,0
751,10033,20087,38000.14,2026-02-27 20:32:23.295295,523,RTGS,0,1,0,72.51935114503817,2
752,10025,20071,40428.9,2026-01-15 14:29:23.295295,367,NEFT,0,1,0,109.86114130434783,1
753,10024,20082,39828.93,2026-01-15 04:40:23.295295,332,NEFT,0,1,0,119.60639639639639,1
754,10068,20022,40420.29,2026-02-10 13:57:23.295295,83,IMPS,0,1,0,481.19392857142856,0
755,10049,20008,18306.71,2026-01-13 05:33:23.295295,564,NEFT,0,0,0,32.40125663716814,1
756,10065,20075,20048.52,2026-01-05 19:07:23.295295,668,IMPS,0,0,0,29.967892376681615,0
757,10080,20030,16679.51,2025-12-29 21:59:23.295295,50,NEFT,0,0,0,327.04921568627447,1
758,10023,20024,19427.1,2026-01-22 13:28:23.295295,339,IMPS,0,0,0,57.1385294117647,0
759,10036,20098,47130.52,2026-02-27 03:47:23.295295,83,NEFT,0,1,0,561.077619047619,1
760,10028,20006,48255.12,2026-01-30 09:33:23.295295,597,IMPS,0,1,0,80.6941806020067,0
761,10009,20031,2987.03,2026-02-09 22:24:23.295295,56,NEFT,0,0,0,52.4040350877193,1
762,10008,20001,17652.5,2026-02-12 18:09:23.295295,511,NEFT,0,0,0,34.4775390625,1
763,10072,20032,18249.97,2026-02-11 13:06:23.295295,486,UPI,0,0,0,37.47427104722793,3
764,10098,20066,12296.74,2026-01-17 03:08:23.295295,395,IMPS,0,0,0,31.05237373737374,0
765,10009,20079,25680.11,2026-01-03 09:43:23.295295,61,RTGS,0,0,0,414.19532258064515,2
766,10071,20047,49727.48,2026-02-04 14:54:23.295295,200,NEFT,0,1,0,247.40039800995027,1
767,10016,20057,4817.97,2026-02-13 09:21:23.295295,165,UPI,0,0,0,29.023915662650605,3
768,10078,20031,20106.05,2026-01-11 07:29:23.295295,869,UPI,0,0,0,23.110402298850573,3
769,10000,20003,219.52,2026-02-01 07:31:23.295295,227,IMPS,0,0,0,0.9628070175438597,0
770,10065,20008,33799.33,2026-02-22 00:53:23.295295,354,IMPS,0,1,0,95.20938028169014,0
771,10080,20061,6321.74,2026-01-17 02:46:23.295295,868,UPI,0,0,0,7.274729574223245,3
772,10019,20051,8566.97,2026-01-30 21:44:23.295295,157,UPI,0,0,0,54.22132911392405,3
773,10094,20037,22289.91,2026-03-01 20:48:23.295295,815,IMPS,0,0,0,27.31606617647059,0
774,10094,20020,1328.01,2025-12-29 02:34:23.295295,683,RTGS,0,0,0,1.9415350877192983,2
775,10095,20013,5167.97,2026-02-28 03:27:23.295295,557,UPI,0,0,0,9.261594982078854,3
776,10076,20088,20339.27,2026-02-17 10:38:23.295295,609,RTGS,0,0,0,33.343065573770495,2
777,10061,20055,14573.73,2026-02-08 23:15:23.295295,640,NEFT,0,0,0,22.735928237129485,1
778,10096,20066,34629.68,2026-01-27 18:24:23.295295,181,RTGS,0,1,0,190.27296703296705,2
779,10100,20042,5625.39,2026-01-18 13:03:23.295295,597,RTGS,1,0,0,9.407006688963211,2
780,10080,20051,7827.8,2026-02-01 06:26:23.295295,40,RTGS,1,0,0,190.9219512195122,2
781,10064,20070,5735.96,2026-01-18 23:05:23.295295,314,NEFT,0,0,0,18.209396825396826,1
782,10013,20075,33722.77,2025-12-28 00:07:23.295295,685,NEFT,0,1,0,49.15855685131195,1
783,10057,20012,29218.94,2026-02-04 12:49:23.295295,560,UPI,0,0,0,52.083672014260245,3
784,10050,20027,48422.71,2025-12-27 06:47:23.295295,341,IMPS,0,1,0,141.58687134502924,0
785,10087,20093,28061.52,2026-01-26 15:00:23.295295,370,RTGS,0,0,0,75.63752021563343,2
786,10036,20072,6654.24,2026-02-20 17:49:23.295295,687,IMPS,0,0,0,9.671860465116279,0
787,10016,20054,3277.76,2026-02-28 16:05:23.295295,289,NEFT,0,0,0,11.302620689655173,1
788,10042,20036,18663.2,2026-01-16 20:57:23.295295,589,RTGS,0,0,0,31.632542372881357,2
789,10070,20078,36466.08,2026-01-17 14:49:23.295295,918,UPI,0,1,0,39.68017410228509,3
790,10037,20015,35678.34,2026-01-25 20:42:23.295295,863,RTGS,0,1,0,41.294374999999995,2
791,10012,20079,18811.37,2026-01-21 00:49:23.295295,283,UPI,0,0,0,66.23721830985914,3
792,10038,20032,18252.25,2026-02-16 11:22:23.295295,495,IMPS,1,0,0,36.798891129032256,0
793,10054,20057,47813.48,2026-02-26 05:12:23.295295,270,UPI,0,1,0,176.43350553505536,3
794,10031,20076,30307.28,2026-02-28 22:11:23.295295,854,NEFT,0,1,0,35.44711111111111,1
795,10015,20055,39116.75,2026-02-08 11:09:23.295295,329,IMPS,0,1,0,118.53560606060606,0
796,10094,20008,2779.83,2026-01-29 06:15:23.295295,7,RTGS,0,0,1,347.47875,2
797,10042,20018,42310.71,2026-02-12 16:05:23.295295,805,IMPS,0,1,0,52.494677419354836,0
798,10038,20083,9321.0,2026-01-06 18:49:23.295295,456,IMPS,0,0,0,20.396061269146607,0
799,10060,20089,19961.62,2026-02-23 11:59:23.295295,776,IMPS,0,0,0,25.69063063063063,0
800,10047,20034,34416.05,2026-01-31 20:00:23.295295,318,IMPS,0,1,0,107.88730407523512,0
801,10078,20089,29640.02,2026-02-22 13:07:23.295295,276,NEFT,0,0,0,107.00368231046932,1
802,10097,20040,18642.12,2025-12-25 14:19:23.295295,620,NEFT,0,0,0,30.01951690821256,1
803,10094,20017,43150.5,2026-01-18 02:24:23.295295,225,IMPS,0,1,0,190.93141592920355,0
804,10024,20029,17974.97,2026-01-16 17:01:23.295295,278,IMPS,0,0,0,64.42641577060932,0
805,10016,20027,25227.32,2026-01-26 01:03:23.295295,608,IMPS,0,0,0,41.42417077175698,0
806,10010,20045,41670.61,2026-02-03 00:07:23.295295,402,RTGS,0,1,0,103.40101736972704,2
807,10095,20061,16616.36,2026-01-02 01:53:23.295295,515,IMPS,1,0,0,32.20224806201551,0
808,10018,20059,26098.22,2026-01-04 20:20:23.295295,332,RTGS,0,0,0,78.37303303303304,2
809,10002,20089,3448.62,2026-02-08 19:41:23.295295,364,NEFT,1,0,0,9.44827397260274,1
810,10063,20099,26422.45,2026-02-28 13:35:23.295295,731,IMPS,0,0,0,36.09624316939891,0
811,10003,20044,41822.94,2025-12-26 14:08:23.295295,50,NEFT,0,1,0,820.0576470588236,1
812,10091,20047,16842.5,2026-02-15 00:37:23.295295,226,IMPS,0,0,0,74.19603524229075,0
813,10015,20037,46211.73,2025-12-27 08:42:23.295295,676,UPI,0,1,0,68.25957163958641,3
814,10030,20087,7025.66,2026-01-30 09:31:23.295295,440,RTGS,0,0,0,15.931201814058957,2
815,10071,20055,24737.15,2026-02-07 18:29:23.295295,528,UPI,0,0,0,46.762098298676754,3
816,10042,20049,24481.35,2026-02-23 09:44:23.295295,415,NEFT,0,0,0,58.849399038461534,1
817,10061,20056,41787.95,2026-01-08 14:53:23.295295,525,UPI,0,1,0,79.44477186311786,3
818,10027,20018,3204.78,2026-01-07 21:00:23.295295,906,UPI,0,0,0,3.533384785005513,3
819,10067,20096,21751.89,2026-01-19 21:04:23.295295,539,NEFT,0,0,0,40.281277777777774,1
820,10043,20098,40572.51,2026-01-06 03:42:23.295295,974,IMPS,1,1,0,41.61283076923077,0
821,10025,20038,23598.9,2026-02-23 11:26:23.295295,369,UPI,1,0,0,63.78081081081081,3
822,10021,20060,33579.67,2026-02-28 21:34:23.295295,883,UPI,0,1,0,37.98605203619909,3
823,10097,20057,38326.94,2026-01-17 10:11:23.295295,880,UPI,0,1,0,43.5039046538025,3
824,10004,20073,5627.32,2026-01-22 10:33:23.295295,332,UPI,0,0,0,16.89885885885886,3
825,10077,20043,6257.8,2026-02-05 14:15:23.295295,348,RTGS,0,0,0,17.930659025787968,2
826,10045,20003,46314.57,2026-03-01 00:41:23.295295,164,IMPS,0,1,0,280.6943636363636,0
827,10043,20050,12828.39,2026-03-01 01:26:23.295295,504,RTGS,0,0,0,25.402752475247524,2
828,10018,20098,43774.31,2026-01-26 04:48:23.295295,649,RTGS,0,1,0,67.3450923076923,2
829,10017,20043,18839.25,2025-12-30 02:14:23.295295,762,RTGS,0,0,0,24.69102228047182,2
830,10080,20057,39130.54,2026-02-08 05:01:23.295295,433,UPI,0,1,0,90.16253456221199,3
831,10056,20012,13149.66,2026-01-03 02:22:23.295295,367,NEFT,0,0,0,35.732771739130435,1
832,10023,20016,7807.19,2026-02-14 07:17:23.295295,33,IMPS,0,0,0,229.62323529411765,0
833,10080,20077,25248.31,2026-02-14 13:35:23.295295,285,UPI,0,0,0,88.2808041958042,3
834,10039,20020,39272.1,2026-01-26 18:01:23.295295,466,UPI,0,1,0,84.09443254817987,3
835,10035,20020,15357.89,2026-03-04 03:53:23.295295,415,UPI,0,0,0,36.918004807692306,3
836,10039,20015,42203.02,2026-02-08 14:21:23.295295,555,IMPS,0,1,0,75.90471223021582,0
837,10092,20003,26162.03,2025-12-31 21:30:23.295295,659,IMPS,0,0,0,39.63943939393939,0
838,10041,20049,36030.37,2025-12-27 06:26:23.295295,899,RTGS,0,1,0,40.033744444444444,2
839,10054,20100,22565.41,2026-02-26 22:09:23.295295,330,UPI,0,0,0,68.17344410876133,3
840,10001,20096,16952.32,2025-12-31 09:20:23.295295,120,NEFT,0,0,0,140.10181818181817,1
841,10093,20082,29483.62,2026-02-07 03:50:23.295295,486,NEFT,0,0,0,60.54131416837782,1
842,10020,20005,29894.86,2026-01-16 18:10:23.295295,304,NEFT,0,0,0,98.0159344262295,1
843,10076,20045,31548.14,2026-03-02 12:18:23.295295,491,IMPS,0,1,0,64.12223577235773,0
844,10081,20076,12599.48,2025-12-26 11:16:23.295295,221,RTGS,0,0,0,56.75441441441441,2
845,10007,20033,16316.07,2026-02-22 05:49:23.295295,927,UPI,0,0,0,17.58197198275862,3
846,10015,20022,33955.49,2026-01-14 21:28:23.295295,764,RTGS,0,1,0,44.386261437908495,2
847,10019,20058,29206.6,2025-12-30 19:24:23.295295,275,IMPS,0,0,0,105.82101449275362,0
848,10089,20001,20547.95,2026-01-04 14:12:23.295295,191,RTGS,0,0,0,107.02057291666667,2
849,10079,20073,11523.67,2026-01-16 13:19:23.295295,321,NEFT,0,0,0,35.7877950310559,1
850,10037,20026,28116.18,2026-02-28 08:40:23.295295,975,NEFT,0,0,0,28.807561475409837,1
851,10011,20031,31221.06,2026-01-24 21:55:23.295295,593,IMPS,0,1,0,52.560707070707075,0
852,10022,20044,34358.08,2026-01-21 20:42:23.295295,57,NEFT,0,1,0,592.3806896551724,1
853,10081,20088,43422.23,2026-03-04 14:34:23.295295,799,NEFT,0,1,0,54.2777875,1
854,10006,20091,9226.77,2026-01-07 15:48:23.295295,964,NEFT,0,0,0,9.561419689119171,1
855,10096,20011,27900.19,2026-02-17 22:52:23.295295,243,IMPS,0,0,0,114.34504098360655,0
856,10066,20000,26191.31,2026-01-16 01:26:23.295295,765,NEFT,0,0,0,34.19231070496084,1
857,10036,20031,7027.42,2026-01-21 04:50:23.295295,804,UPI,0,0,0,8.729714285714286,3
858,10007,20082,7671.25,2025-12-31 04:10:23.295295,741,NEFT,0,0,0,10.338611859838275,1
859,10045,20053,15144.01,2026-01-16 14:08:23.295295,286,RTGS,0,0,0,52.76658536585366,2
860,10077,20015,23041.87,2026-01-08 10:29:23.295295,392,NEFT,0,0,0,58.63071246819338,1
861,10076,20019,48117.74,2026-01-14 15:48:23.295295,176,NEFT,0,1,0,271.85163841807906,1
862,10077,20021,22682.38,2026-01-29 14:07:23.295295,792,UPI,0,0,0,28.603253467843633,3
863,10074,20014,5312.12,2026-02-16 04:15:23.295295,971,RTGS,0,0,0,5.465144032921811,2
864,10017,20028,47425.28,2026-01-11 17:38:23.295295,554,NEFT,0,1,0,85.45095495495495,1
865,10029,20044,23619.13,2026-02-07 05:51:23.295295,96,UPI,0,0,0,243.49618556701031,3
866,10024,20053,2821.39,2026-02-07 20:22:23.295295,216,IMPS,0,0,0,13.00179723502304,0
867,10038,20100,6975.4,2026-02-18 18:42:23.295295,394,RTGS,0,0,0,17.659240506329112,2
868,10076,20054,9612.59,2026-01-22 19:40:23.295295,900,NEFT,0,0,0,10.668801331853496,1
869,10090,20006,33201.36,2025-12-26 14:35:23.295295,687,NEFT,1,1,0,48.257790697674416,1
870,10003,20024,12912.65,2026-01-05 20:15:23.295295,55,UPI,0,0,0,230.5830357142857,3
871,10046,20023,29342.08,2025-12-27 13:30:23.295295,933,UPI,0,0,0,31.415503211991435,3
872,10050,20036,37289.19,2026-02-14 08:51:23.295295,285,IMPS,0,1,0,130.38178321678322,0
873,10001,20063,28910.82,2026-02-20 06:17:23.295295,793,UPI,0,0,0,36.4116120906801,3
874,10044,20044,5787.03,2026-01-24 03:09:23.295295,729,IMPS,1,0,0,7.927438356164383,0
875,10064,20045,22015.52,2026-02-11 05:36:23.295295,807,NEFT,0,0,0,27.246930693069306,1
876,10087,20016,48091.57,2026-02-25 21:56:23.295295,697,RTGS,0,1,0,68.89909742120344,2
877,10020,20069,15564.99,2026-01-23 17:13:23.295295,933,RTGS,0,0,0,16.66487152034261,2
878,10091,20072,5429.65,2026-03-03 05:21:23.295295,827,IMPS,0,0,0,6.557548309178744,0
879,10069,20052,45078.21,2026-03-02 21:54:23.295295,73,NEFT,0,1,0,609.165,1
880,10048,20009,27005.82,2026-02-23 04:37:23.295295,818,RTGS,0,0,0,32.97413919413919,2
881,10088,20022,45327.38,2026-01-02 10:59:23.295295,129,IMPS,0,1,0,348.67215384615383,0
882,10016,20038,23199.65,2026-01-05 08:40:23.295295,536,NEFT,0,0,0,43.202327746741155,1
883,10062,20058,45955.96,2026-02-24 19:37:23.295295,26,NEFT,1,1,1,1702.0725925925926,1
884,10076,20082,12704.19,2026-02-04 17:47:23.295295,35,IMPS,0,0,0,352.8941666666667,0
885,10074,20029,44816.42,2026-02-14 00:03:23.295295,692,IMPS,1,1,0,64.67015873015873,0
886,10031,20074,27307.34,2026-03-02 07:37:23.295295,519,RTGS,0,0,0,52.51411538461539,2
887,10040,20097,24831.94,2026-01-01 15:30:23.295295,40,NEFT,0,0,0,605.6570731707317,1
888,10027,20099,38149.49,2026-01-06 01:20:23.295295,980,RTGS,0,1,0,38.888369011213044,2
889,10083,20021,20182.45,2026-02-10 10:40:23.295295,766,NEFT,0,0,0,26.31349413298566,1
890,10061,20014,23238.56,2025-12-25 13:03:23.295295,962,NEFT,0,0,0,24.131422637590862,1
